landmark,pp1,ss1,pp2,ss2,frame
WATTS,15,,,21_,2625
CADENCE,57,_1,15,51,2625
DISTANCE,8E0,-,8E0,03_,2625
TIME,0.1:18,-,01,0118,2625
CALORIES,,,37,9,2625
SPEED,2.1.2,-,21.2,212,2626
WATTS,1-,,,21_,2626
CADENCE,57,_,57,51,2626
DISTANCE,0.38,-,8E0,03_,2626
TIME,0.1:18,-,0.1 18,0118,2626
CALORIES,,,,9,2626
SPEED,2.1.2,-,21.2,212,2627
WATTS,14,,1-,2_,2627
CADENCE,57,_1,57,57,2627
DISTANCE,0.38,-,8E0,0_,2627
TIME,01:18,-,:10,01118,2627
CALORIES,,,,9,2627
SPEED,2.1.2,-,21.2,212,2628
WATTS,11-,,,21_,2628
CADENCE,57,__,57,57,2628
DISTANCE,0.38,-,8E0,03_,2628
TIME,0.1:18,,01.18,0118,2628
CALORIES,,,F7,9,2628
SPEED,212,-,21.2,212,2629
WATTS,274,211,1-,211,2629
CADENCE,57,_1,57,57,2629
DISTANCE,8E0,-,8E0,038,2629
TIME,0.1:18,-,01.1,0118,2629
CALORIES,,,07,9,2629
SPEED,2.1.2,-,21.2,212,2630
WATTS,274,211,1-,211,2630
CADENCE,57,_,57,51,2630
DISTANCE,8ED,-,860,038,2630
TIME,0.1:18,-,01.1,0118,2630
CALORIES,,,07,9,2630
SPEED,2.1.2,-,21.2,212,2631
WATTS,374,211,11-1,211,2631
CADENCE,57,_,57,_1,2631
DISTANCE,0.38,-,660,038,2631
TIME,0.1:18,-,01.1,0118,2631
CALORIES,,,07,9,2631
SPEED,2.1.2,-,21.2,212,2632
WATTS,274,211,-1,211,2632
CADENCE,57,_,57,51,2632
DISTANCE,0.38,-,8E0,03_,2632
TIME,0.1:18,-,10,0118,2632
CALORIES,,,57,9,2632
SPEED,21.2,-,1.2,212,2633
WATTS,7-,,,21_,2633
CADENCE,57,11,57,51,2633
DISTANCE,0.38,-,8E0,03_,2633
TIME,0.1:18,-,01.1,0118,2633
CALORIES,,,07,9,2633
SPEED,21.2,-,21.2,212,2634
WATTS,11,,,21_,2634
CADENCE,57,_,57,51,2634
DISTANCE,0.38,-,8E0,03_,2634
TIME,0.1:18,-,01.18,0118,2634
CALORIES,,,,9,2634
SPEED,271.2,-,21.2,212,2635
WATTS,974,211,1-,211,2635
CADENCE,57,1,57,51,2635
DISTANCE,0.38,-,860,038,2635
TIME,0.1:18,-,01:,01118,2635
CALORIES,,,57,9,2635
SPEED,21.2,-,21.2,212,2636
WATTS,374,211,1-,_11,2636
CADENCE,57,1,57,51,2636
DISTANCE,0.38,-,060,038,2636
TIME,0.1:18,-,01.10,0118,2636
CALORIES,,,-,9,2636
SPEED,212,-,21.2,212,2637
WATTS,15,,1-,21_,2637
CADENCE,57,,05,57,2637
DISTANCE,0.38,-,8E0,03_,2637
TIME,0.1:18,,01.18,0118,2637
CALORIES,,,,9,2637
SPEED,2.1.2,-,21.2,212,2638
WATTS,1-,,1-,21_,2638
CADENCE,57,1_,57,51,2638
DISTANCE,0.38,-,038,03_,2638
TIME,0.1:18,,01.1,0118,2638
CALORIES,,,,9,2638
SPEED,2.1.2,-,21.2,212,2639
WATTS,1,,,21_,2639
CADENCE,57,_,57,57,2639
DISTANCE,8E0,-,8E0,03_,2639
TIME,0.1:18,-,01.18,0118,2639
CALORIES,,,,9,2639
SPEED,2.1.2,-,21.2,212,2640
WATTS,374,211,1-,211,2640
CADENCE,57,_,57,51,2640
DISTANCE,0.38,-,860,038,2640
TIME,0.1:18,-,01.16,0118,2640
CALORIES,,,,9,2640
SPEED,212,-,21.2,212,2641
WATTS,1-,,,21_,2641
CADENCE,57,9,_5,57,2641
DISTANCE,0.38,-,8E0,0_,2641
TIME,0.1:18,,0 1.18,0118,2641
CALORIES,,,07,9,2641
SPEED,2.1.2,-,21.2,212,2642
WATTS,15,,,21_,2642
CADENCE,57,_1,65,57,2642
DISTANCE,0.38,-,8E0,03_,2642
TIME,0.1:18,,01:,01118,2642
CALORIES,,,,9,2642
SPEED,2.1.2,-,2.12,212,2643
WATTS,1-,,1-,21_,2643
CADENCE,57,_1111,571,51,2643
DISTANCE,8E'0,-,0.36,038,2643
TIME,0.1:18,-,0 1: 18,01118,2643
CALORIES,6,,,9,2643
SPEED,212,-,21.2,212,2644
WATTS,1-,,1-,21_,2644
CADENCE,57,11,57,57,2644
DISTANCE,0.38,-,0.38,038,2644
TIME,01:18,-,01: 18,01118,2644
CALORIES,,,07,9,2644
SPEED,2.1.2,-,2,212,2645
WATTS,,,,21_,2645
CADENCE,57,,57,51,2645
DISTANCE,0.38,-,8E0,03_,2645
TIME,0.1:18,-,01.18,0118,2645
CALORIES,,,87,9,2645
SPEED,212,-,21.2,212,2646
WATTS,11-,,,21_,2646
CADENCE,57,_1,571,57,2646
DISTANCE,0.38,-,8E0,03_,2646
TIME,0.1:18,-,:0,01118,2646
CALORIES,,,07,9,2646
SPEED,2.1.2,-,21.2,212,2647
WATTS,1-,,,21_,2647
CADENCE,57,_1,57,57,2647
DISTANCE,8E0,-,8E0,03_,2647
TIME,0.1:18,-,:1 0,01118,2647
CALORIES,,,,9,2647
SPEED,2.1.2,-,21.2,212,2648
WATTS,974,211,1-,211,2648
CADENCE,57,111,57,51,2648
DISTANCE,0.38,-,8E0,038,2648
TIME,0.1:18,,01.10,0118,2648
CALORIES,,,,9,2648
SPEED,212,-,2.12,212,2649
WATTS,15,,,21_,2649
CADENCE,57,_,15,51,2649
DISTANCE,0.38,-,8E0,03_,2649
TIME,0.1:18,,071.,0118,2649
CALORIES,,,17,9,2649
SPEED,21.2,_,21.2,_1_,2650
WATTS,214,,1-,21_,2650
CADENCE,57,,57,57,2650
DISTANCE,8ED,-,8E0,038,2650
TIME,0.1:19,,01.15,0119,2650
CALORIES,,,,9,2650
SPEED,2.1.2,-,2,212,2651
WATTS,,,,21_,2651
CADENCE,57,_,65,51,2651
DISTANCE,0.38,-,0.38,03_,2651
TIME,0.1:19,-,61.10,0119,2651
CALORIES,,,,9,2651
SPEED,2.1.2,-,21.2,212,2652
WATTS,974,211,1-,211,2652
CADENCE,57,_,65,57,2652
DISTANCE,0.38,-,0.36,038,2652
TIME,0.1:19,-,01.19,0119,2652
CALORIES,,,,9,2652
SPEED,2.1.2,-,21.2,212,2653
WATTS,274,211,1-,211,2653
CADENCE,57,11,57,51,2653
DISTANCE,0.38,-,860,038,2653
TIME,0.1:19,-,01.19,0119,2653
CALORIES,,,,9,2653
SPEED,21.2,-,21.2,212,2654
WATTS,274,211,1-,211,2654
CADENCE,,9,,51,2654
DISTANCE,0.38,-,060,038,2654
TIME,0.1:19,-,19,0119,2654
CALORIES,,,,9,2654
SPEED,2.1.2,-,2.12,212,2655
WATTS,14,,1,21_,2655
CADENCE,57,111,57,57,2655
DISTANCE,0.38,-,8ED,03_,2655
TIME,0.1:19,,,01119,2655
CALORIES,,,,9,2655
SPEED,2.1.2,-,21.2,212,2656
WATTS,15,,,21_,2656
CADENCE,57,_1,57,57,2656
DISTANCE,8E0,-,8E0,03_,2656
TIME,0.1:19,-,61,0119,2656
CALORIES,,,,9,2656
SPEED,2.1.2,-,21.2,212,2657
WATTS,274,211,-1,211,2657
CADENCE,57,11,57,57,2657
DISTANCE,0.38,-,860,038,2657
TIME,0.1:19,,6110,01119,2657
CALORIES,,,67,9,2657
SPEED,2.1.2,-,21.2,212,2658
WATTS,,211,1-,211,2658
CADENCE,57,11,1_5,57,2658
DISTANCE,0.38,-,860,038,2658
TIME,0.1:19,-,1 i.i,0119,2658
CALORIES,,,67,9,2658
SPEED,2.1.2,-,21.2,212,2659
WATTS,274,211,-1,211,2659
CADENCE,57,11,57,51,2659
DISTANCE,0.38,-,860,038,2659
TIME,0.1:19,-,,01119,2659
CALORIES,,,67,9,2659
SPEED,21.2,-,21.2,212,2660
WATTS,314,211,1-,21_,2660
CADENCE,57,11_1,15,57,2660
DISTANCE,8E0,-,060,0_,2660
TIME,01:19,-,01.19,01119,2660
CALORIES,,,,9,2660
SPEED,2.1.2,-,21.2,212,2661
WATTS,274,211,-1,211,2661
CADENCE,57,11_1,57,57,2661
DISTANCE,0.38,-,BED,03_,2661
TIME,0.1:19,-,51:10,01119,2661
CALORIES,,,F7,9,2661
SPEED,212,-1,21.2,2121,2662
WATTS,15,,,21_,2662
CADENCE,57,9,L5,57,2662
DISTANCE,0.38,-,8E0,03_,2662
TIME,0.1:19,-,,0119,2662
CALORIES,,,,9,2662
SPEED,212,-,21.2,212,2663
WATTS,1-,,14,21_,2663
CADENCE,57,1,57,51,2663
DISTANCE,0.38,-,0.38,03_,2663
TIME,0.1:19,-,1,0119,2663
CALORIES,,,,9,2663
SPEED,21.2,-1,21.2,2121,2664
WATTS,1-,,,21_,2664
CADENCE,57,,57,51,2664
DISTANCE,0.38,-,038,03_,2664
TIME,0.1:19,-,01.19,0119,2664
CALORIES,,,7,9,2664
SPEED,2.1.2,-,TU,212,2665
WATTS,1-,,1-,21_,2665
CADENCE,57,_1,57,51,2665
DISTANCE,8ED,-,8E0,0_,2665
TIME,0.1:19,-,11,0119,2665
CALORIES,,,07,9,2665
SPEED,2.1.2,-1,21.2,2121,2666
WATTS,14,,1-,21_,2666
CADENCE,57,_1,57,51,2666
DISTANCE,0.39,-,6E0,0_,2666
TIME,0.1:19,-,611.0,0119,2666
CALORIES,,,07,9,2666
SPEED,212,-,2.12,212,2667
WATTS,1-,,,21_,2667
CADENCE,57,,57,51,2667
DISTANCE,660,-,560,03_,2667
TIME,0.1:19,-,0119,0119,2667
CALORIES,,,07,9,2667
SPEED,2.1.2,-,21.2,212,2668
WATTS,374,21,1-,211,2668
CADENCE,57,_1,57,51,2668
DISTANCE,6E0,-,560,038,2668
TIME,0.71:19,-,611.0,0119,2668
CALORIES,,,,9,2668
SPEED,27.2,-,102,208,2669
WATTS,,,209,20_,2669
CADENCE,57,__1,65,5_,2669
DISTANCE,660,-,56'0,03_,2669
TIME,0.1:19,,01.19,0119,2669
CALORIES,,,37,9,2669
SPEED,,-,20.8,208,2670
WATTS,75,,209,20_,2670
CADENCE,58,_,65,58,2670
DISTANCE,6E0,-,560,0_,2670
TIME,0.1:19,,01.19,0119,2670
CALORIES,,,,9,2670
SPEED,802,-1,20.8,2c181,2671
WATTS,,,209,20_,2671
CADENCE,56,__1,58,58,2671
DISTANCE,660,-,660,0_,2671
TIME,0.1:19,,01:1,01119,2671
CALORIES,,,,9,2671
SPEED,802,-1,20.0,2081,2672
WATTS,205,21,209,209,2672
CADENCE,56,11,56,561,2672
DISTANCE,6E0,-,660,038,2672
TIME,0.1:19,-,61:10,01119,2672
CALORIES,,,,9,2672
SPEED,802,-1,20.8,2081,2673
WATTS,,,205,20_,2673
CADENCE,56,_11,55,56,2673
DISTANCE,0.39,-,660,03_,2673
TIME,0.1:19,-,51:10,01119,2673
CALORIES,,,57,9,2673
SPEED,20.8,-1,0.02,2081,2674
WATTS,205,,205,20_,2674
CADENCE,56,1,95,56,2674
DISTANCE,6E0,-,6E0,038,2674
TIME,0.1:19,-,15,0119,2674
CALORIES,,,57,9,2674
SPEED,,-,20.0,208,2675
WATTS,275,,205,20_,2675
CADENCE,56,_,55,56,2675
DISTANCE,660,-,5E0,0_,2675
TIME,0.1:19,-,01.19,0119,2675
CALORIES,,,,9,2675
SPEED,802,-,8.02,208,2676
WATTS,205,,205,20_,2676
CADENCE,56,1,56,56,2676
DISTANCE,6E'0,-,66'0,03_,2676
TIME,0.1:19,-,1,0119,2676
CALORIES,,,F7,9,2676
SPEED,20.8,-,20.3,208,2677
WATTS,205,,205,20_,2677
CADENCE,56,,50,58,2677
DISTANCE,6E0,-,6E0,08,2677
TIME,0.1:19,-,61.10,0119,2677
CALORIES,,,57,9,2677
SPEED,20.8,-,20.5,208,2678
WATTS,205,205,205,205,2678
CADENCE,56,11,51,58,2678
DISTANCE,6E'0,-,5E0,03_,2678
TIME,0.7:15,-,0.1:19,01119,2678
CALORIES,,,,9,2678
SPEED,20.8,-,20.8,208,2679
WATTS,205,205,205,205,2679
CADENCE,56,1,50,58,2679
DISTANCE,6E'0,-,560,03_,2679
TIME,0.7:75,-,61:10,01119,2679
CALORIES,,,,9,2679
SPEED,20.8,-1,8.02,2081,2680
WATTS,205,,205,20_,2680
CADENCE,56,1111,58,58,2680
DISTANCE,6E0,-,660,038,2680
TIME,01:05,-,_i,01_,2680
CALORIES,,,,9,2680
SPEED,20.8,-,20.3,208,2681
WATTS,205,205,205,205,2681
CADENCE,56,1,55,56,2681
DISTANCE,6E0,-,6E0,038,2681
TIME,0.1:20,,0.130,01_0,2681
CALORIES,,,,9,2681
SPEED,20.8,-1,20.8,2081,2682
WATTS,205,,205,20_,2682
CADENCE,56,__1,58,58,2682
DISTANCE,0.39,-,6E0,03_,2682
TIME,02:1.0,-,01.20,0120,2682
CALORIES,,,,9,2682
SPEED,802,-,20.8,208,2683
WATTS,205,,205,20_,2683
CADENCE,56,__,56,56,2683
DISTANCE,6E0,-,6E0,03_,2683
TIME,01:20,,021.0,0120,2683
CALORIES,,,,9,2683
SPEED,802,-,8.02,208,2684
WATTS,-05,,205,20_,2684
CADENCE,56,111,56,56,2684
DISTANCE,6E0,-,660,03_,2684
TIME,0.1:20,-,01.20,01120,2684
CALORIES,,,07,9,2684
SPEED,20.8,-,20.3,208,2685
WATTS,205,,205,20_,2685
CADENCE,56,111,56,56,2685
DISTANCE,6E0,-,5E0,038,2685
TIME,0.1:20,-,021.0,0120,2685
CALORIES,,,F7,9,2685
SPEED,,-,8.02,208,2686
WATTS,205,205,205,205,2686
CADENCE,56,11,56,56,2686
DISTANCE,660,-,66'0,03_,2686
TIME,0.1:20,-,0120,0120,2686
CALORIES,,,,9,2686
SPEED,20.8,-,70E,_08,2687
WATTS,205,,205,20_,2687
CADENCE,56,1_,56,56,2687
DISTANCE,6E0,-,6E0,03_,2687
TIME,01:20,-,0120,0120,2687
CALORIES,,,,9,2687
SPEED,802,-,0.02,208,2688
WATTS,205,,205,20_,2688
CADENCE,56,1,56,561,2688
DISTANCE,660,-,660,03_,2688
TIME,01:20,-,0.1:20,01120,2688
CALORIES,,,,9,2688
SPEED,20.8,-,300,808,2689
WATTS,205,,205,20_,2689
CADENCE,56,111,56,56,2689
DISTANCE,0.39,-,66'0,03_,2689
TIME,01:20,-,021.0,0120,2689
CALORIES,,,9,9,2689
SPEED,20.8,-1,30.3,_081,2690
WATTS,205,,205,20_,2690
CADENCE,56,1,95,56,2690
DISTANCE,6E0,-,5E0,03_,2690
TIME,0.1:20,-,01.20,0120,2690
CALORIES,,,,9,2690
SPEED,20.8,-1,20.5,2081,2691
WATTS,205,,205,20_,2691
CADENCE,56,11__,56,56,2691
DISTANCE,660,-,560,0_,2691
TIME,01:20,08,01.70,n1_0,2691
CALORIES,,,07,9,2691
SPEED,802,-,0.02,208,2692
WATTS,-05,,205,20_,2692
CADENCE,56,,56,56,2692
DISTANCE,6E0,-,660,039,2692
TIME,01:20,-,01:20,01120,2692
CALORIES,,,,9,2692
SPEED,802,-,20.8,208,2693
WATTS,205,,205,20_,2693
CADENCE,56,,56,56,2693
DISTANCE,660,-,560,039,2693
TIME,01:20,-,021.0,0120,2693
CALORIES,,,F7,9,2693
SPEED,20.8,-,20.0,208,2694
WATTS,,,205,20_,2694
CADENCE,56,1_111,56,56,2694
DISTANCE,6E'0,-,660,0_,2694
TIME,01:20,-,01:20,01120,2694
CALORIES,,,,9,2694
SPEED,20.8,-,20.3,208,2695
WATTS,205,,205,20_,2695
CADENCE,56,11_11,56,56,2695
DISTANCE,660,-,660,03_,2695
TIME,01:20,,01.20,0120,2695
CALORIES,,,,9,2695
SPEED,20.8,-1,20.8,2081,2696
WATTS,205,205,205,206,2696
CADENCE,56,1,56,561,2696
DISTANCE,0.39,-,5E0,0_,2696
TIME,01:20,-,021.0,0120,2696
CALORIES,,,,9,2696
SPEED,20.8,-,20.8,208,2697
WATTS,205,205,205,205,2697
CADENCE,56,,55,56,2697
DISTANCE,6E0,-,5E0,03_,2697
TIME,01:20,-,021.0,0120,2697
CALORIES,,,,9,2697
SPEED,20.8,-1,8.02,2081,2698
WATTS,205,,205,20_,2698
CADENCE,56,1,56,56,2698
DISTANCE,0.39,-,560,03_,2698
TIME,01:20,-,021.0,0120,2698
CALORIES,,,67,9,2698
SPEED,802,-1,8.02,2081,2699
WATTS,205,,205,20_,2699
CADENCE,56,_1,56,56,2699
DISTANCE,660,-,560,0_,2699
TIME,01:20,-,0.120,0120,2699
CALORIES,,,07,9,2699
